quando              |  quem   |  balcao  |  o_que              |  canal_criado/usado
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26434 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26436 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26437 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26438 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26439 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26433 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26432 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26437 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26431 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26438 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26446 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26444 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26447 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26449 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26448 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26439 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26433 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26432 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26431 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26449 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26446 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26444 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26445 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26447 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26448 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26461 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26468 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26465 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26461 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26462 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26463 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26466 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26468 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26467 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26469 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26464 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26465 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26470 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26462 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26471 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26472 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26473 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26463 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26466 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26467 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26474 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26469 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26475 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26476 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26477 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26470 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26478 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26471 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26472 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26479 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26482 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26480 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26473 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26483 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26474 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26484 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26481 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26485 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26475 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26486 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26487 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26476 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26477 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26478 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26479 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26482 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26480 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26484 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26481 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26485 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26486 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26518 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26521 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26518 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26522 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26521 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26519 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26522 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26523 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26524 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26525 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26530 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26528 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26536 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26540 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26544 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26549 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26555 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26526 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26527 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26535 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26533 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26543 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26548 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26554 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26517 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26531 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26529 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26537 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26541 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26545 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26520 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26532 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26534 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26538 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26542 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26516 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26553 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26539 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26550 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26547 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26552 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26551 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26546 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26600 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26600 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26519 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26602 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26599 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26603 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26604 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26598 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26601 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26602 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26599 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26606 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26603 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26607 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26604 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26597 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26601 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26607 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26597 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26608 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26608 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26610 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26611 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26612 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26610 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26613 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26609 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26611 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26612 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26605 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26596 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26624 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26613 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26626 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26609 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26605 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26627 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26628 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26629 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26625 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26630 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26596 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26631 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26632 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26624 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26626 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26627 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26628 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26633 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26634 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26629 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26625 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26635 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26636 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26637 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26638 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26639 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26640 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26630 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26642 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26631 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26632 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26633 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26634 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26641 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26635 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26671 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26636 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26637 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26672 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26673 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26674 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26675 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26638 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26670 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26676 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26669 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26639 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26677 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26640 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26642 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26641 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26671 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26672 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26673 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26674 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26692 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26693 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26694 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26675 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26690 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26670 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26689 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26676 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26696 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26688 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26669 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26695 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26677 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26697 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26691 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26698 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26699 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26701 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26702 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26692 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26700 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26703 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26693 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26704 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26694 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26690 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26689 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26696 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26688 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26695 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26697 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26691 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26724 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26725 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26722 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26723 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26728 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26729 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26733 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26730 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26731 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26730 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26732 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26731 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26732 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26727 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26734 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26726 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26735 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26727 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26737 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26738 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26736 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26734 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26739 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26740 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26741 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26726 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26743 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26744 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26745 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26742 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26747 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26748 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26750 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26737 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26751 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26752 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26754 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26755 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26738 
27-05-2015 21:39:42 | Balcao  | 2        | fim_atend_cli       | /tmp/fc_26756 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26757 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26736 
27-05-2015 21:39:42 | Balcao  | 4        | fim_atend_cli       | /tmp/fc_26758 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26739 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26740 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26749 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26741 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26753 
27-05-2015 21:39:42 | Balcao  | 3        | fim_atend_cli       | /tmp/fc_26746 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26798 
27-05-2015 21:39:42 | Balcao  | 5        | fim_atend_cli       | /tmp/fc_26799 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26743 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26744 
27-05-2015 21:39:42 | Balcao  | 6        | fim_atend_cli       | /tmp/fc_26797 
27-05-2015 21:39:42 | Balcao  | 1        | fim_atend_cli       | /tmp/fc_26802 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26745 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26746 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26742 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26747 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26748 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26749 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26750 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26751 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26753 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26754 
27-05-2015 21:39:42 | Cliente | 1        | fim_atendimento     | /tmp/fc_26755 
27-05-2015 21:39:42 | Cliente | 2        | fim_atendimento     | /tmp/fc_26756 
27-05-2015 21:39:42 | Cliente | 3        | fim_atendimento     | /tmp/fc_26757 
27-05-2015 21:39:42 | Cliente | 4        | fim_atendimento     | /tmp/fc_26758 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26798 
27-05-2015 21:39:42 | Cliente | 5        | fim_atendimento     | /tmp/fc_26799 
27-05-2015 21:39:42 | Cliente | 6        | fim_atendimento     | /tmp/fc_26797 
